D-20092012-0038	隣り合う同じ色の毛玉をスワイプで3つ揃えて消す	built
D-20092012-0039	落ちてくるブロックを回転させて隙間なく並べ、横一列揃うと消える	built
D-20092012-0040	カードを数字と色の順に並べ替えて、すべて揃えると終わり	built
D-20092012-0041	9×9のマスに1〜9の数字を、縦横と枠内で重複しないように埋める	built
D-20092012-0042	同じ絵柄の牌を2つずつ見つけて取り除き、盤面をすべて片付ける	built
D-20092012-0043	マスを開いて数字を手がかりに地雷の位置を推理し、避けながら盤面を開く	built
D-20092012-0044	紙くずを指で投げてゴミ箱に入れる。扇風機の風向きを読んで角度を合わせる	built
D-20092012-0045	迫ってくる虫をタップして倒す	built
D-20092012-0046	自動で走るキャラクターの前方に指で線を描いて足場を作り、落下を防ぐ	built
D-20092012-0047	左右の壁を交互に蹴って跳び上がり続け、迫る障害物を避ける	built
D-20092012-0048	タイミングよくスワイプしてボールを打ち返し、得点を稼ぐ	built
D-20092012-0049	動物を掛け合わせて色の違う子を集め、育てる	built
D-20092012-0050	階を建て増して住人を入居させ、望みの品を運んで収益を得る	built
D-20092012-0051	輸送機に荷物を積んで別の空港へ届け、路線を広げる	built
D-20092012-0052	作物を育てて収穫し、加工して出荷する農場経営	built
D-20092012-0053	マップに配置したタワーで、通路を進んでくる敵の列を全て倒す	built
D-20092012-0054	通路脇にユニットを配置して、押し寄せる敵の群れを拠点に届く前に倒す	built
D-20092012-0055	通路にタワーを配置して敵の侵攻を防ぐ、迷路を自分で作れるタワーディフェンス	built
D-20092012-0056	くっつく玉を積み上げて橋や塔を作り、目的地まで届かせる	built
D-20092012-0057	剣を振って敵を倒しながら謎を解いて進んでいくアドベンチャー	built
D-20092012-0058	パネルを指でなぞって同じ絵柄を3つ以上つなげ、揃えた属性で敵を攻撃する	built
D-20092012-0059	パネルを指でなぞって同じ絵柄を3つ以上つなげ、揃えた属性で敵を攻撃する	built
D-20092012-0060	仲間と徒党を組んで、他プレイヤーの縄張りを襲撃したり守ったりする	built
D-20092012-0061	竿を振って魚を釣り上げ、図鑑を集めていく	built
D-20092012-0062	畑に種をまいて育て、収穫のタイミングで刈り取る。他人の畑から作物をもらうこともできる	built
D-20092012-0063	カードを引いて集め、属性の相性を活かして編成したデッキで敵と戦う	built
D-20092012-0064	カードを組み合わせて敵と戦い、ダンジョンを探索してレアカードを集める	built
D-20092012-0065	カードを集めて編成し、属性相性を活かして敵と戦う	built
D-20092012-0066	畑を耕して作物を育て、収穫して出荷する農園経営	built
D-20092012-0067	カードを引いて集めたキャラクターを編成し、敵と戦う	built
D-20092012-0068	カードを集めて武将を編成し、合戦で敵と戦う	built
D-20092012-0069	同じ色のパネルをタップでまとめて消し、連鎖を狙う	built
D-20092012-0070	上に向かって玉を撃ち、同じ色を3つ以上つなげて割り落とす	built
D-20092012-0071	パネルをタップして同じ色を3つ以上まとめて消す	built
D-20092012-0072	自動で走り続けるキャラクターをタップでジャンプさせ、障害物を避けながら距離を稼ぐ	built
D-20092012-0073	キャラクターを蹴り出して飛ばし、コースの障害物を避けながら遠くまで飛ばす	built
D-20092012-0074	自転車のバランスを保ちながらでこぼこの坂道を走り抜ける	built
D-20092012-0075	庭に餌や玩具を置いて動物を呼び寄せ、遊びに来た様子を写真に収める	built
D-20092012-0076	タップして土地を増やし、隣接する地域を次々と合併していく	built
D-20092012-0077	資金を貯めてユニットを繰り出し、自陣の拠点を守りながら敵の拠点を攻める	built
D-20092012-0078	現実の場所を歩いて陣地となる地点を確保し、線でつないで自陣の陣地を広げる	built
D-20092012-0079	建物を配置して拠点を作り、ユニットを繰り出して他プレイヤーの拠点を攻略する	built
D-20132016-0001	タップして鳥を羽ばたかせ、上下する土管の隙間をくぐり抜ける	built
D-20132016-0002	同じ数字のタイルをスワイプでぶつけて合体させ、数字を大きくしていく	built
D-20132016-0003	隣り合う数字のタイルをスワイプでくっつけて足し合わせ、大きな数を作る	built
D-20132016-0004	キャラクターを一歩ずつ前に進め、道路や川を渡りながらどこまで進めるか競う	built
D-20132016-0005	建物の構造を回転・変形させて隠れた通路を作り出し、主人公を出口まで導く	built
D-20132016-0006	手札のカードをコストの範囲で場に出し、相手の体力をゼロにする対戦カードゲーム	built
D-20132016-0007	コストを貯めてカードのユニットを繰り出し、相手の陣地の塔を先に壊す	built
D-20132016-0008	上陸させたユニットを配置して敵の拠点を攻略する	built
D-20132016-0009	隣り合うキャンディを入れ替えて同じ色を3つ揃えて消す	built
D-20132016-0010	隣り合う色を入れ替えて3つ揃えて消す。上昇する液体で浮かぶ的を落とす	built
D-20132016-0011	隣り合う作物を入れ替えて3つ揃えて消し、指定した数だけ集める	built
D-20132016-0012	ブロックを消して、積み重なった中に閉じ込められた仲間を助け出す	built
D-20132016-0013	上に向かって玉を撃ち、同じ色を3つ以上つなげて割り落とす	built
D-20132016-0014	点と点を線でつないで同じ色を消していく	built
D-20132016-0015	点と点を線でつないで同じ色を消していく	built
D-20132016-0016	雪山を滑り降りながらジャンプで障害物を越え、宙返りを決めて得点を稼ぐ	built
D-20132016-0017	森の中を自動で進む生き物を操作し、障害物を避けながらゴールを目指す	built
D-20132016-0018	横スクロールで転がりながら進み、仕掛けを避けてゴールを目指す	built
D-20132016-0019	キャラクターを操作して、影に包まれた世界の罠を避けながら進む	built
D-20132016-0020	箱の仕掛けを指で回したり開いたりして手がかりを見つけ、鍵を解いていく	built
D-20132016-0021	箱の仕掛けを指で回したり開いたりして手がかりを見つけ、鍵を解いていく	built
D-20132016-0022	遭難した相手からのメッセージに選択肢で指示を出し、生還を導く	built
D-20132016-0023	届く要望にカードを左右にスワイプして可否を答え、国を治め続ける	built
D-20132016-0024	文章を読み進めながら手がかりを探し、謎を解いて物語を進める	built
D-20132016-0025	選択肢を選びながら世界を旅し、期限内に一周する	built
D-20132016-0026	キーワードで映像記録を検索し、手がかりをつなげて事件の真相を推理する	built
D-20132016-0027	地下シェルターに部屋を建てて住人を配置し、資源を管理しながら施設を発展させる	built
D-20132016-0028	分野ごとのクイズに答えて正解し、全分野を制覇する	built
D-20132016-0029	リアルタイムで相手と早押しクイズを対戦する	built
D-20132016-0030	落ちてくる黒いタイルだけをタイミングよくタップし、白いタイルに触れたら終わり	built
D-20132016-0031	黒いマスだけを次々とタップしていき、白いマスに触れたり反応が遅れたりすると終わり	built
D-20132016-0032	自動で進むキャラクターをタップでジャンプさせ、リズムに合わせて障害物を避ける	built
D-20132016-0033	前方に飛んでくるガラスの障害物を球を当てて割りながら奥へ進む	built
D-20132016-0034	複数の車の通勤経路を順番に記録して走らせ、すべての車が事故なく通過するよう調整する	built
D-20132016-0035	2つの図形を同時に回転させ、降ってくる障害物を両方でかわす	built
D-20132016-0036	次々に出てくるミニゲームの指示に素早く反応して、失敗しないようにこなす	built
D-20132016-0037	タップで浮かぶ乗り物を操作し、回転する障害物の隙間を通り抜けながら上へ進む	built
D-20132016-0038	木を切る方向をタップで選び、幹に当たらないように交互に切り続ける	built
D-20132016-0039	同じ色のときだけ通過できる障害物を、色が切り替わる球を操作して抜けていく	built
D-20132016-0040	自動で転がる球をスワイプで操作し、リズムに合わせて足場の隙間や障害物を避ける	built
D-20132016-0041	左右に動くブロックをタイミングよく落として積み重ね、高さを競う	built
D-20132016-0042	ジグザグに曲がる道の上を自動で進む球を、タップで曲がり角ごとに方向転換させる	built
D-20132016-0043	発射した複数の球をブロックに当てて跳ね返し、降りてくるブロックの壁を崩す	built
D-20132016-0044	自動で進む乗り物を傾けて、砂丘の道からはみ出さないように操作する	built
D-20132016-0045	回転する軸に沿って玉を誘導し、障害物を避けながら奥へ進める	built
D-20132016-0046	カーブに合わせて車を弾き飛ばし、道を外れないようにドリフトさせて進む	built
D-20132016-0047	回転する塔を傾けながら球を落とし、穴を通り抜けて下まで進める	built
D-20132016-0048	マス目状のボードを1マスずつ移動し、敵の動きを読んで罠を避けながら出口を目指す	built
D-20132016-0049	マス目状のボードで敵の視線と巡回ルートを読み、見つからないよう1手ずつ進んで目標に近づく	built
D-20132016-0050	コマ割りの順番を入れ替えて、主人公が捕まらずに切り抜けられる展開を作る	built
D-20132016-0051	指でなぞって木の枝を刈り込み、日光に向かって伸ばして育てる	built
D-20132016-0052	隣り合う数字のタイルをスワイプで合体させ、大きな数を作っていく	built
D-20132016-0053	指で描いた線をなぞらせて色のついた的にぶつけ、全ての的に触れさせる	built
D-20132016-0054	円をタップで大きくして100を超えないように保ちながら並べていく	built
D-20132016-0055	仕掛けを沈めて魚を引っ掛け、飛び出したところを撃ち落として稼ぐ	built
D-20132016-0056	回転する壁に合わせて小さな三角形を左右に動かし、迫る壁の隙間をかわし続ける	built
D-20132016-0057	強さと角度を決めてボールを打ち、少ない打数でホールに沈める	built
D-20132016-0058	増えていく駅を線でつないで路線図を作り、混雑する前に乗客をさばく	built
D-20132016-0059	病原体を進化させて世界中に広げ、人類が対策を打つ前に全滅させる	built
D-20132016-0060	キャラクターを編成したチームでマス目の盤上を動かし、相性を活かして敵を倒す	built
D-20132016-0061	自動で走り続けるキャラクターをタップでジャンプさせ、コインを集めながらゴールを目指す	built
D-20132016-0062	現実の地図上を歩いてモンスターを見つけ、捕獲用の道具を投げて捕まえる	built
D-20132016-0063	キャラクターを指で弾いて敵にぶつけ、はじき合いながら敵を倒す	built
D-20132016-0064	キャラクターを指で弾いて移動・攻撃させ、敵を避けながらダンジョンを進む	built
D-20132016-0065	同じ絵柄をなぞってつなげて消し、揃えた数で味方が攻撃する	built
D-20132016-0066	同じ絵柄をなぞってまとめて消し、連鎖させてスコアを稼ぐ	built
D-20132016-0067	味方ユニットを配置して敵陣に向けて前進させ、相手の拠点を先に落とす	built
D-20132016-0068	パネルをなぞって同じ絵柄をつなげて消す	built
D-20132016-0069	投球のコースとタイミングを合わせて投げ、打席ではスイングのタイミングを合わせて打ち返す野球	built
D-20132016-0070	キャラクターを編成した部隊を出撃させ、ターン制で敵と戦う	built
D-20132016-0071	キャラクターを編成した艦隊を出撃させ、資源を消費して戦闘・補強を行う	built
D-20132016-0072	ガチャで仲間を集めて編成し、コマンドを選んで敵と戦うRPG	built
D-20132016-0073	カードを選んで編成したパーティで敵と戦うコマンドバトルRPG	built
D-20132016-0074	仲間を集めて編成し、フィールドを探索しながら敵と戦うRPG	built
D-20132016-0075	キャラクターの駒でオセロを行い、挟んで裏返しながら特殊効果を発動させて盤面を制する	built
D-20132016-0076	手札のカードを場に出し、モンスターで攻撃し合ってライフを削り合うカードバトル	built
D-20132016-0077	流れてくるノーツをタイミングよくタップして楽曲に合わせる	built
D-20132016-0078	流れてくるノーツをタイミングよくタップ・フリックして楽曲に合わせる	built
D-20132016-0079	流れてくるノーツをタイミングよくタップして楽曲に合わせる	built
D-20132016-0080	カードを配置して迫る敵の侵攻を防ぎ、拠点を守る	built
D-20132016-0081	マス目の盤上でユニットを移動させ、隣接する敵をまとめて攻撃する	built
D-20132016-0082	キャラクターを編成したパーティでターン制のコマンドバトルを行う	built
D-20132016-0083	仲間ユニットを配置してラインを押し合い、敵陣を攻略する	built
D-20132016-0084	手札のカードをコストの範囲で場に出し、相手の体力をゼロにする対戦カードゲーム	built
D-20132016-0085	モンスターの駒をパズルのように操作して敵と戦う	built
D-20132016-0086	味方を編成したパーティでコマンドバトルを行うRPG	built
D-20132016-0087	味方を編成したパーティで敵と戦うコマンドバトルRPG	built
D-20132016-0088	キャラクターを一歩ずつ前に進め、道路や川を渡りながらどこまで進めるか競う	built
D-20132016-0089	交互に動物を積み上げていき、崩さずに高く積んだ方が勝つ	built
D-20132016-0090	自分の線を伸ばして餌を食べ、他プレイヤーの線にぶつからないように大きくなる	built
D-20132016-0091	自分の細胞を操作して餌や小さい相手を吸収し、大きな相手には食べられないよう逃げる	built
D-20132016-0092	戦車を操作して敵や図形を撃破し、経験値を稼いで強化していく	built
D-20172021-0001	滑り台を滑る自分のラインを太くして、他プレイヤーより先にゴールする	built
D-20172021-0002	自分の陣地から線を伸ばして囲み、陣地に戻って面積を確保する。線を踏まれると終わり	built
D-20172021-0003	自分の陣地から線を伸ばして囲み、陣地に戻って面積を確保する。線を踏まれると終わり	built
D-20172021-0004	穴を操作して街の物を吸い込み、大きくして他プレイヤーより多く飲み込む	built
D-20172021-0005	通行人を追いかけて仲間にし、群れを大きくして他プレイヤーの群れを吸収する	built
D-20172021-0006	落下する球を回転する障害物の隙間を通しながら下まで落としていく	built
D-20172021-0007	上昇する気球を左右に操作して、迫る障害物を避けながら高く昇る	built
D-20172021-0008	足の形を指で描いて、その足でジャンプしながらコースを登る	built
D-20172021-0009	落ちてくる果物や物体を刃物で正確な位置で切る	built
D-20172021-0010	転がる球を操作して障害物を破壊しながらコースを進む	built
D-20172021-0011	助走をつけて跳び、宙返りの回転数を合わせて着地する	built
D-20172021-0012	回転する的にナイフを投げて刺し、他のナイフに当てないようにする	built
D-20172021-0013	障害物レースを他プレイヤーと同時に走り、転ばないように飛び越えながら先にゴールする	built
D-20172021-0014	障害物レースを他プレイヤーと同時に走り、転ばないように飛び越えながら先にゴールする	built
D-20172021-0015	数字のついた集団を合体させながら進め、敵の数字より大きくして突破する	built
D-20172021-0016	数字のついた集団を増やしながらゲートをくぐり抜け、ゴールで数を競う	built
D-20172021-0017	ブロックを積んで橋を架けながら他プレイヤーと同時に進み、崩れないようにゴールを目指す	built
D-20172021-0018	絡まったロープを正しい順番でつまんで外し、すべてほどく	built
D-20172021-0019	正しい順番でピンを抜いて、玉やオブジェクトを落として詰まりを解消する	built
D-20172021-0020	ピンやブロックを正しい順に外して、閉じ込められたキャラクターを救出する	built
D-20172021-0021	障害物を取り除いたり道を作ったりして、囚われたキャラクターを安全に導く	built
D-20172021-0022	色のついた液体を別の容器に移し替え、同じ色だけの容器にまとめる	built
D-20172021-0023	駐車場に詰まった車を1台ずつ動かして出口まで導く	built
D-20172021-0024	ねじを正しい順番で回して外し、木の板をすべてばらばらにする	built
D-20172021-0025	色分けされたねじを引き抜き、板をすべて外す	built
D-20172021-0026	色や種類ごとに物を仕分けて、指定の容器にまとめる	built
D-20172021-0027	色のついた玉を管の間で移し替え、同じ色だけの管にまとめる	built
D-20172021-0028	指ではじいてボールをゴールに投げ入れる	built
D-20172021-0029	タイミングよくボールを弾いてゴールに沈め続ける	built
D-20172021-0030	転がるボールをスワイプで操作し、リズムに合わせて足場のタイルの上だけを跳んでいく	built
D-20172021-0031	落ちてくる黒い鍵盤をタイミングよくタップして楽曲を演奏する	built
D-20172021-0032	リズムに合わせて銃を撃ち、タイミングよく敵を倒していく	built
D-20172021-0033	自動で走り続けるキャラクターを左右にスワイプで操作し、迫る列車や障害物を避け続ける	built
D-20172021-0034	自動で走るキャラクターを操作して盗まれたコインを追いかけ、障害物を避けながら追いつく	built
D-20172021-0035	短時間のチーム対戦で、キャラクターを操作して敵を倒したり資源を集めたりする	built
D-20172021-0036	同じマップに降り立った多数のプレイヤーの中で、武器を集めて最後の1人（チーム）まで生き残る	built
D-20172021-0037	同じマップに降り立った多数のプレイヤーの中で、武器を集めて最後の1人（チーム）まで生き残る	built
D-20172021-0038	同じマップに降り立った多数のプレイヤーの中で、資材を集めて拠点を作りながら最後まで生き残る	built
D-20172021-0039	乗組員としてタスクをこなすか、紛れ込んだ裏切り者として正体を隠して仲間を排除する	built
D-20172021-0040	タッチ操作で銃を構えて敵プレイヤーを撃ち、チームで拠点や目標を奪い合う	built
D-20172021-0041	広いフィールドを探索し、編成したキャラクターを切り替えながらアクションで敵と戦う	built
D-20172021-0042	キャラクターを育成してステータスを高め、レースに出走させて着順を競う	built
D-20172021-0043	流れてくるノーツをタイミングよくタップして楽曲に合わせる	built
D-20172021-0044	流れてくるノーツをタイミングよくタップして楽曲に合わせる	built
D-20172021-0045	ノーツをタイミングよくタップして楽曲に合わせながら、カードを集めて育成する	built
D-20172021-0046	キャラクターを操作してコンボを繋ぎ、敵を空中に打ち上げながらアクションで戦う	built
D-20172021-0047	編成した艦隊で出撃し、オートで進行する戦闘の中で必殺技を発動する	built
D-20172021-0048	キャラクターを編成した部隊でマス目の盤上を移動し、視界と射程を管理しながら戦う	built
D-20172021-0049	パートナーを編成し、コマンドを選んで敵と戦うRPG	built
D-20172021-0050	味方と協力してフィールドの敵を倒し経験値を稼ぎながら、拠点を攻略してスコアを競う	built
D-20172021-0051	コースを自動で走りながらハンドル操作で曲がり、アイテムを使って順位を競うレース	built
D-20172021-0052	キャンプ場に家具を配置し、住人からの頼まれごとをこなして素材を集める	built
D-20172021-0053	現実の地図上を歩いて花を咲かせ、集めた小さな仲間を連れて作業をこなす	built
D-20172021-0054	自動で前進しない自機を操作し、避けながら敵を弾で狙い撃つローグライク	built
D-20172021-0055	自動で攻撃する自機を動かして敵の群れを避け続け、経験値を集めて強化していく	built
D-20172021-0056	自動で攻撃する自機を動かして押し寄せる敵の群れを避け続け、経験値を集めて武器を強化する	built
D-20172021-0057	マッチ3パズルをクリアして得た資源で、部屋を改装していく	built
D-20172021-0058	マッチ3パズルをクリアして得た資源で、庭を改装していく	built
D-20172021-0059	マッチ3パズルをクリアして得た資源で、水槽を飾り魚を集める	built
D-20172021-0060	隣接する同じ色のブロックをまとめてタップで消し、指定の条件をクリアする	built
D-20172021-0061	隣接する同じ色のブロックをまとめてタップで消し、指定の条件をクリアする	built
D-20172021-0062	スロットを回して出た絵柄で他プレイヤーの村を襲撃したり自分の村を作ったりする	built
D-20172021-0063	隣接する同じ色のブロックをまとめてタップで消し、指定の条件をクリアして部屋を改装する	built
D-20172021-0064	同じ物同士をドラッグして合体させ、上位のものを作り出しながら土地を発展させる	built
D-20172021-0065	同じ物同士をドラッグして合体させて上位アイテムを作り、屋敷を修復していく	built
D-20172021-0066	坑道に採掘員を配置して自動で資源を採掘させ、稼いだ資金で設備を強化する	built
D-20172021-0067	タップして事業の収益を稼ぎ、稼いだ資金で自動収益を上げる事業を増やしていく	built
D-20172021-0068	タップしてクッキーを稼ぎ、稼いだ資源で自動生産する施設を増やしていく	built
D-20172021-0069	タップして敵を攻撃し、倒して得た資金でキャラクターを強化していく	built
D-20172021-0070	餌を食べて自分の線を伸ばし、他プレイヤーの線にぶつからないように大きくなる	built
D-20172021-0071	餌を食べて自分の体を伸ばし、他プレイヤーにぶつからないように大きくなる	built
D-20172021-0072	球を転がして砂を掘り進め、障害物を避けながらゴールまで運ぶ	built
D-20172021-0073	一見普通に見える問題に隠されたひっかけを見抜いて答える	built
D-20172021-0074	常識にとらわれず発想を変えて、ひっかけのあるクイズに答える	built
D-20172021-0075	常識にとらわれず発想を変えて、ひっかけのあるクイズに答える	built
D-20172021-0076	文字を並べ替えてつなげ、指定のマスに当てはまる単語を作る	built
D-20172021-0077	与えられた文字を組み合わせて、クロスワードのマスを埋める単語を作る	built
D-20172021-0078	文字を線でつないで単語を作り、盤面のマスを埋める	built
D-20172021-0079	転がるボールをスワイプで操作し、リズムに合わせて足場のタイルの上だけを跳んでいく	built
D-20172021-0080	リズムに合わせてタップして線の進む方向を切り替え、コースの障害物を避ける	built
D-20172021-0081	回転するコースの上を玉が転がり、正しい色のレーンにタップで切り替えて進む	built
D-20172021-0082	落下しながら回転する障害物の隙間をタップでジャンプして通り抜ける	built
D-20172021-0083	落下しながら回転する障害物の隙間をタップでジャンプして通り抜ける	built
D-20172021-0084	自機と同じ色の壁だけを通り抜けられるコースを走り抜ける	built
D-20172021-0085	分岐する道で自機と同じ色のレーンを選んで進む	built
D-20172021-0086	転がるボールを操作して床全体に色を塗り、すべてのマスを塗りつぶす	built
D-20172021-0087	人形に様々な武器や道具を試して反応を楽しむ	built
D-20172021-0088	水を注いでグラスをちょうどいっぱいに満たす。溢れても足りなくても失敗	built
D-20172021-0089	線を描いて2つの球を障害物越しにくっつける	built
D-20172021-0090	線を描いて物理パズルを解き、ボールをゴールまで導く	built
D-20172021-0091	ショベルカーを操作して土を掘り、指定の場所に運ぶ	built
D-20172021-0092	具材を正しい順番に積み重ねて、注文通りのサンドイッチを作る	built
D-20172021-0093	髪を切ったり伸ばしたりして指定の髪型に整える	built
D-20172021-0094	障害物コースをハイヒールでバランスを取りながら走り抜ける	built
D-20172021-0095	巨大化したキャラクターを操作し、障害物を避けながら走り抜ける	built
D-20172021-0096	分岐するコースの中から最短の近道を選んで走り、順位を競う	built
D-20172021-0097	太ったキャラクターを走らせて障害物を通過するたびに痩せさせ、狭い隙間を通れるようにする	built
D-20172021-0098	柔らかい塊を走らせ、刃物などの障害物を避けながらゴールまで体積を保つ	built
D-20172021-0099	巨大化していくキャラクターを操作し、通れる隙間だけを選んで走り抜ける	built
D-20172021-0100	同じ数字や物同士をくっつけて合体させ、上位のものを作っていく	built
D-20172021-0101	立方体の塊を走らせて壁を突き破り、大きさを保ちながらゴールを目指す	built
D-20172021-0102	障害物の形に合わせて自分の形を変えながら走り抜ける	built
D-20172021-0103	積み上げたブロックを保ちながら走り、障害物で崩れないよう色を合わせて通過する	built
D-20172021-0104	刃物でオブジェクトを切り分け、指定の個数に切り分ける	built
D-20172021-0105	様々な物を刃物や道具で切る過程を眺めながら操作する	built
D-20172021-0106	石鹸を刃物で削ったり切ったりして形を整える	built
D-20172021-0107	砂を指でこねたり切ったりして形を作る	built
D-20172021-0108	スライムを指で伸ばしたりこねたりして感触を楽しむ	built
D-20172021-0109	集めたおもちゃを他プレイヤーと交換し、コレクションを揃える	built
D-20222026-0001	同じ大きさの果物を落として合体させ、大きくしていく。容器から溢れたら終わり	built
D-20222026-0002	同じ大きさの果物を落として合体させ、大きくしていく。容器から溢れたら終わり	built
D-20222026-0003	5文字の単語を推理し、色のヒントを手がかりに6回以内に正解を当てる	built
D-20222026-0004	16個の単語を共通点ごとに4つのグループに分類する	built
D-20222026-0005	盤面にブロックを配置して縦横のラインを揃えて消し、置ける場所がなくなったら終わり	built
D-20222026-0006	同じ色の六角形ブロックをまとめて、指定の場所に運んで仕分ける	built
D-20222026-0007	色分けされたねじや棒を正しい順に引き抜き、詰まりを解消する	built
D-20222026-0008	同じ絵柄のタイルを2枚ずつ見つけてタップで消していく	built
D-20222026-0009	同じ絵柄のタイルを3つ集めて消していく	built
D-20222026-0010	同じ種類の商品をまとめて、指定の棚やコンテナに仕分ける	built
D-20222026-0011	色のついた液体を別の容器に移し替え、同じ色だけの容器にまとめる	built
D-20222026-0012	駐車場に詰まった車を1台ずつ動かして出口まで導く	built
D-20222026-0013	詰まった車を正しい順番で動かして出口まで導く	built
D-20222026-0014	同じ色の乗客をバスの色に合わせて並ばせ、渋滞を解消して出口へ送り出す	built
D-20222026-0015	同じ色の乗客をバスの色に合わせて並ばせ、渋滞を解消して出口へ送り出す	built
D-20222026-0016	ベルトコンベアで流れてくる商品を同じ種類ごとにまとめて仕分ける	built
D-20222026-0017	同じ絵柄のアイテムを3つ集めてタップで消していく	built
D-20222026-0018	サイコロを振ってボード上を進み、止まったマスで土地を購入したり相手を襲撃したりする	built
D-20222026-0019	カードを引いて集めたデッキを組み、属性の相性を活かして対戦相手と戦う	built
D-20222026-0020	カードを引いて集めたデッキを組み、属性の相性を活かして対戦相手と戦う	built
D-20222026-0021	練習を選んでパラメータを育成し、大会でノーツに合わせてパフォーマンスする	built
D-20222026-0022	広いフィールドを探索し、キャラクターを切り替えながらアクションで敵と戦う	built
D-20222026-0023	キャラクターを切り替えながらコンボを繋いでアクションで敵と戦う	built
D-20222026-0024	広いフィールドを探索し、キャラクターを切り替えながらアクションで敵と戦う	built
D-20222026-0025	キャラクターを編成したパーティでターン制のコマンドバトルを行う	built
D-20222026-0026	キャラクターを横に並べて自動で移動する的を狙い撃ちし、スキルを発動して敵を倒す	built
D-20222026-0027	キャラクターを編成した部隊で戦術シミュレーションのコマンドバトルを行う	built
D-20222026-0028	現実の地図を歩いて出現する敵を見つけ、タップやスワイプの操作で武器を振って狩る	built
D-20222026-0029	現実の地図上を歩いて敵と遭遇し、コマンドを選んで戦う	built
D-20222026-0030	自動で進むキャラクターを操作しつつ、集めた資源で拠点や仲間を強化していく放置系RPG	built
D-20222026-0031	拠点に建物を建てて資源を生産し、ユニットを編成して他プレイヤーの拠点を攻略する	built
D-20222026-0032	拠点に建物を建てて資源を生産し、ユニットを編成して他プレイヤーの拠点を攻略する	built
D-20222026-0033	拠点に建物を建てて資源を生産し、ユニットを編成して他プレイヤーの拠点を攻略する	built
D-20222026-0034	障害物やピンを外して、囚われたキャラクターを安全に導き出す	built
D-20222026-0035	マップの物陰に隠れて鬼から見つからないようにする	built
