I-GBA-0053	本体を傾けてボールを転がし、時間内に穴へ落とす	built
I-GBA-0054	本体を手で回して、示された向きとぴったり合わせる	built
I-GBA-0055	本体を傾けて、横に倒れたものを揺すって起こす	built
I-GBA-0056	本体を傾けてボールを転がし、目的の場所まで届かせる	built
I-GBA-0057	本体を振って、くっついているものを時間内に振り落とす	built
I-GBA-0058	乗っているものが落ちないよう、本体を傾けて水平を保ち続ける	built
I-GBA-0059	本体を傾けて、こぼさないように中身を器へ注ぐ	built
I-GBA-0060	本体を左右に揺らして、バラバラなものを一列に揃える	built
I-GBA-0061	本体をひねる動きで、蛇口を回して水を止める	built
I-GBA-0062	本体をぐるぐる回して、伸びきったものを時間内に巻き取る	built
I-GBA-0063	本体を回して、示された数字にダイヤルの針をぴったり合わせる	built
I-GBA-0064	本体をハンドルのように傾けて、正面から迫る障害物をよける	built
I-GBA-0065	本体を回し続けて、時間内に高いところまで登る	built
I-GBA-0066	本体を傾けて、乗っているものを狙った場所に落とす	built
I-GBA-0067	本体を傾けて、倒れているものを起こして垂直に立たせる	built
I-DS-0001	表示された線からはみ出さないように、指でなぞって進む	built
I-DS-0002	画面を指でこすり続けて、覆っているものを時間内に消す	built
I-DS-0003	画面に何かが出た瞬間に、指で叩く	built
I-DS-0004	対象を2本の指でつまみ、決められた場所まで運ぶ	built
I-DS-0005	刺さっているものを指でつまみ、まっすぐ引っ張って抜く	built
I-DS-0006	画面上で指を円を描くように動かして、対象をぐるぐる回す	built
I-DS-0007	マイクに息を吹きかけて、画面上のものを吹き飛ばす	built
I-DS-0008	表示されたお手本の文字を、指でなぞって書く	built
I-DS-0009	示された線に沿って指でなぞり、対象を切り分ける	built
I-DS-0010	2つに分かれたものを指でつまんで動かし、ぴったり貼り合わせる	built
I-DS-0011	離れた2点の間を指でなぞって線を引き、結ぶ	built
I-DS-0012	落ちてくるものを指でつまんで動かし、崩れないように積み上げる	built
I-DS-0013	指で引き出しをなぞって引っ張り、開ける	built
I-DS-0014	指でつまみを上へなぞって動かし、開いた合わせ目を閉じる	built
I-DS-0015	指でこすって、決められた範囲を時間内にすべて塗りつぶす	built
I-DS-0016	指を左右にこすって、書かれたものを時間内に消す	built
I-DS-0017	表示されたものに指で触れるだけで正解になる	built
I-DS-0018	どんなに誘われても画面に触れずにいるのが正解で、触ると失敗になる	built
I-DS-0019	指で軽くはじいて、対象を勢いよく飛ばす	built
I-DS-0020	指でつまんだものを、決められた位置まで下へなぞって下ろす	built
I-DS-0021	指で両端をつまんで、指定の長さまで引き伸ばす	built
I-DS-0022	指で両端をつまんで、指定の大きさまで縮める	built
I-DS-0023	指でなぞって、まっすぐなものを狙った角度まで曲げる	built
I-DS-0024	指で両側をつまんで、時間内に一気に破る	built
I-DS-0025	指で同じ場所を繰り返しこすって、下に埋まったものを掘り出す	built
I-DS-0026	指をなぞらせて、下にあるものをすくい上げる	built
I-DS-0027	刺さっているものを指でつまみ、まっすぐなぞって引き抜く	built
I-DS-0028	指で両端をつまみ、繊維に沿ってまっすぐ割く	built
I-DS-0029	迫ってくるものを指でドラッグして動かし、当たらないようによける	built
I-DS-0030	逃げ回るものを指で追いかけ続け、追いついて触る	built
I-Wii-0001	示された絵の通りに機器を縦向きに構え、合図と同時に動きに備える	built
I-Wii-0002	示された絵の通りに機器を横向きに構え、合図と同時に動きに備える	built
I-Wii-0003	機器を頭の上に乗せるように構え、合図に合わせてバランスを保つ	built
I-Wii-0004	機器を腰に当てるように構え、合図に合わせて動きに備える	built
I-Wii-0005	機器を傘を差すように頭上に構え、合図に合わせて動きに備える	built
I-Wii-0006	機器を鉛筆のように軽くつまんで構え、示された線をなぞる	built
I-Wii-0007	機器を剣のように構え、合図に合わせて振り下ろす	built
I-Wii-0008	機器を釣り竿のように構え、当たりが来た瞬間に振り上げる	built
I-Wii-0009	機器を皿のように水平に構え、乗っているものを落とさないよう保つ	built
I-Wii-0010	機器を差し出すように構え、合図に合わせて上げ下げする	built
I-Wii-0011	構えた機器を、合図に合わせて上下に振る	built
I-Wii-0012	構えた機器を、合図に合わせて左右に振る	built
I-Wii-0013	構えた機器を、手首だけひねって向きを返す	built
I-Wii-0014	構えた機器を、合図に合わせて前方へ勢いよく突き出す	built
I-Wii-0015	構えた機器を、合図に合わせて手前へ引く	built
I-Wii-0016	構えた機器を、円を描くように回す	built
I-Wii-0017	構えた機器を、狙った瞬間に振り下ろして叩く	built
I-Wii-0018	構えた機器を、下から上へすくい上げるように振る	built
I-Wii-0019	構えた機器をゆっくり傾けて、示された角度に合わせる	built
I-Wii-0020	振っていた機器を、合図と同時にぴたりと止める	built
I-Wii-0021	構えた機器を、一定のリズムでゆっくり揺らし続ける	built
I-Wii-0022	構えた機器を、できるだけ速く連続で振る	built
I-Wii-0023	構えた機器を、腕を大きく使って振る	built
I-Wii-0024	構えた機器を、手首だけで小さく振る	built
I-Wii-0025	機器を両手に1本ずつ持ち、合図に合わせて左右同時に振る	built
I-3DS-0001	合図が出た瞬間にボタンを1回だけ押す	built
I-3DS-0002	制限時間内にボタンをできるだけ多く連打する	built
I-3DS-0003	合図に合わせてボタンを押しっぱなしにし、決められた長さで離す	built
I-3DS-0004	動くゲージが狙った位置に来た瞬間にボタンを押す	built
I-3DS-0005	本体を傾けてボールを転がし、目的の場所まで届かせる	built
I-3DS-0006	本体を手で回して、示された向きに合わせる	built
I-3DS-0007	表示された線からはみ出さないように、画面を指でなぞる	built
I-3DS-0008	画面を指でこすり続けて、覆っているものを時間内に消す	built
I-3DS-0009	画面に何かが出た瞬間に、指で叩く	built
I-3DS-0010	マイクに息を吹きかけて、画面上のものを吹き飛ばす	built
I-3DS-0011	マイクに向かって声を出し、その大きさでゲージを押し上げる	built
I-3DS-0012	ボタンを押しながら本体を傾け、2つの操作を同時にこなす	built
I-3DS-0013	画面に触れながら同時に息を吹きかけ、2つの操作をこなす	built
I-3DS-0014	これまで登場した短い操作課題を脈絡なく連続で出し、1回でも失敗すると終わる	built
I-Switch-0001	ボタンで操作対象を走らせ、決められた距離を時間内に走り切る	built
I-Switch-0002	タイミングよくボタンを押し、操作対象を障害物の上まで跳ばせる	built
I-Switch-0003	狙いを定めてボタンを押し、的を撃つ	built
I-Switch-0004	伸ばした腕を離れた足場に引っ掛けて、体を引き寄せる	built
I-Switch-0005	ボタンを押し続けて浮かび上がり、障害物を避けながら進む	built
I-Switch-0006	ボタンをためてから離し、操作対象を前方へ突進させる	built
I-Switch-0007	上下にしか動けない制約の中で、迫ってくるものを避ける	built
I-Switch-0008	左右にしか動けない制約の中で、迫ってくるものを避ける	built
I-Switch-0009	ボタンを押すたびに操作対象が反転し、向いた方向にしか動けなくなる	built
I-Switch-0010	1つの画面上で2つの操作対象を同時に動かし、両方とも成功させる	built
I-Switch-0011	もう一方の操作対象を持ち上げて、決められた場所まで運ぶ	built
I-Switch-0012	もう一方の操作対象の上に乗って足場にし、高い場所まで登る	built
I-Switch-0013	同じお題を、動きの異なる複数の操作対象のどれか1つで解く	built
I-Switch2-0001	2人が同じポーズを同時に取り、合図に合わせて動きに備える	built
I-Switch2-0002	2人が向かい合わせに構え、合図に合わせて動きに備える	built
I-Switch2-0003	2人が背中合わせに構え、合図に合わせて動きに備える	built
I-Switch2-0004	2人が手を繋いだまま構え、合図に合わせて一緒に動く	built
I-Switch2-0005	2人がそれぞれ片手だけで機器を構え、合図に合わせて動く	built
I-Switch2-0006	2人が同じタイミングで機器を振る	built
I-Switch2-0007	2人が交互のタイミングで機器を振る	built
I-Switch2-0008	振っていた機器を、2人が同時にぴたりと止める	built
I-Switch2-0009	もう一方の動きを見て、同じ動きをそのまま真似る	built
I-Switch2-0010	もう一方と同じ動きにならないよう、あえて違う動きをする	built
I-Switch2-0011	ポインタで対象をつまみ、転がすように動かして目的地へ運ぶ	built
I-Switch2-0012	表示された線からはみ出さないように、ポインタでなぞる	built
I-Switch2-0013	ポインタでボタンを狙い、合図に合わせて押し込む	built
I-Switch2-0014	2つのポインタを両手で同時に操作し、2つの作業を並行してこなす	built
